Wavelength,Reflectance,Transmittance
1340,0.369463803,0.450010013
1341,0.36849361,0.449386168
1342,0.367535557,0.448605205
1343,0.366611404,0.447961765
1344,0.365673725,0.447366213
1345,0.364712262,0.446564872
1346,0.363785035,0.445835618
1347,0.362875441,0.445424525
1348,0.361972664,0.444770606
1349,0.361084562,0.443728689
1350,0.360199585,0.443005363
1351,0.359317861,0.442521886
1352,0.35844526,0.441861866
1353,0.357586902,0.441103882
1354,0.356723683,0.440512968
1355,0.355883517,0.439972594
1356,0.355012073,0.43939114
1357,0.354133394,0.439084262
1358,0.353227813,0.438518556
1359,0.352311943,0.437701325
1360,0.351350055,0.436878825
1361,0.350379971,0.436079106
1362,0.349396732,0.435176409
1363,0.348346091,0.434248407
1364,0.347266946,0.43329239
1365,0.346130941,0.43241144
1366,0.34496473,0.431603385
