Wavelength,Reflectance,Transmittance
1172,0.389074055,0.516872224
1173,0.389011632,0.517497815
1174,0.388945599,0.517608562
1175,0.388879974,0.517364284
1176,0.388819393,0.517362354
1177,0.388740051,0.517209722
1178,0.388681434,0.517249017
1179,0.388670606,0.517692349
1180,0.388615182,0.517802029
1181,0.388531024,0.517705073
1182,0.388451162,0.517723398
1183,0.38838041,0.517760636
1184,0.388328925,0.517530148
1185,0.388269148,0.5176224
1186,0.388235587,0.517986774
1187,0.388187441,0.518137733
1188,0.38811618,0.518285759
1189,0.388066308,0.518377058
1190,0.388040698,0.51838685
1191,0.387998606,0.518422523
1192,0.387946995,0.518478074
1193,0.387899465,0.518482535
1194,0.387846356,0.518298874
1195,0.387807103,0.518379171
1196,0.387766328,0.518673978
1197,0.387740784,0.518802834
1198,0.387728863,0.51900663
1199,0.387723911,0.519183735
1200,0.387737429,0.519265356
1201,0.387757319,0.519270867
1202,0.387733712,0.519295077
1203,0.387674545,0.519391284
1204,0.387691948,0.519450267
1205,0.387720061,0.519430196
1206,0.387731836,0.519413617
1207,0.387805528,0.519445425
1208,0.387821338,0.519419531
1209,0.387761888,0.519281696
1210,0.387759117,0.519245008
1211,0.387780474,0.519171203
1212,0.38780111,0.5192734
1213,0.387834913,0.519547366
1214,0.387860946,0.519705689
1215,0.387880804,0.520061714
1216,0.387917491,0.520185469
1217,0.387966654,0.519936634
1218,0.388005822,0.519961202
1219,0.388056835,0.520136387
1220,0.388101865,0.520178042
1221,0.388140802,0.520221709
1222,0.388166159,0.520396137
1223,0.388194343,0.520450651
1224,0.388213921,0.520259032
1225,0.388259064,0.520380569
1226,0.388313131,0.520770386
1227,0.388359634,0.520875223
1228,0.38843463,0.520859403
1229,0.38847495,0.521040381
1230,0.388480258,0.521353157
1231,0.388507615,0.521344521
1232,0.388541902,0.521156133
1233,0.38856326,0.521266379
1234,0.388575039,0.521300573
1235,0.388601526,0.521302833
1236,0.388620809,0.521676173
1237,0.388649673,0.52184333
1238,0.388716985,0.521632061
1239,0.388752099,0.521570847
1240,0.388774157,0.52156261
1241,0.388774731,0.521629099
1242,0.388806615,0.521819935
1243,0.388839293,0.522139706
1244,0.388860842,0.522244003
1245,0.388903038,0.522375644
1246,0.388919382,0.522531772
1247,0.388896248,0.52256236
1248,0.388908238,0.522592302
1249,0.388938464,0.522745062
1250,0.388956542,0.522805396
1251,0.388991934,0.522606987
1252,0.388996184,0.522652397
1253,0.388964642,0.522972038
1254,0.388963493,0.523050484
1255,0.388961417,0.522904173
1256,0.38896152,0.52305405
1257,0.38898822,0.523517855
1258,0.388998659,0.523557118
1259,0.389008562,0.523407893
1260,0.388996058,0.523475149
1261,0.388952748,0.523425946
1262,0.388930104,0.523208623
1263,0.388907465,0.523124609
1264,0.388871187,0.523307398
1265,0.388845424,0.523477167
1266,0.388846885,0.523607567
1267,0.388814268,0.523554911
1268,0.388746152,0.523521404
1269,0.388719581,0.523667224
1270,0.388721355,0.523685224
1271,0.388680588,0.523675439
1272,0.388636744,0.524040276
1273,0.388591095,0.524081276
1274,0.388509439,0.523441199
1275,0.388444522,0.523469933
1276,0.388388947,0.524149494
1277,0.388344922,0.524248797
1278,0.388324837,0.524164178
1279,0.388266208,0.524298955
1280,0.388206557,0.524329861
1281,0.388136833,0.524205668
1282,0.388005267,0.524229011
1283,0.387909998,0.524240331
1284,0.387842789,0.523904233
1285,0.38777837,0.523667241
1286,0.387694132,0.523538129
1287,0.38761178,0.523681269
1288,0.38752702,0.52361016
1289,0.387434201,0.523416487
1290,0.387324616,0.523337892
1291,0.387207114,0.523274013
1292,0.387097708,0.523278783
1293,0.386973764,0.523396696
1294,0.386849263,0.52339874
1295,0.386742271,0.523474139
1296,0.386617484,0.523371846
1297,0.386464672,0.522931922
1298,0.386325525,0.522876541
1299,0.386205697,0.52308905
1300,0.386060867,0.523002513
1301,0.385901668,0.52298714
1302,0.385740355,0.522913209
1303,0.385575971,0.522392908
1304,0.385393622,0.522215824
1305,0.385207053,0.52247651
1306,0.385002043,0.522445453
1307,0.384770268,0.522046834
1308,0.384537487,0.52218416
1309,0.384289333,0.522254912
1310,0.384027703,0.522418643
1311,0.383769964,0.522124062
