"","DayofYear","Hour","ThermalT","Stem","Leaf","Root"
"5381",314,3,2731.50585537632,-0.00107275443767729,0.0010067341155621,0.0220982227530009
"5382",314,4,2731.50585537632,-0.00107300456282907,0.00100643506566321,0.022094537594314
"5383",314,5,2731.50585537632,-0.0010732555986388,0.00100613545291947,0.0220908434876383
"5384",314,6,2731.50585537632,-0.0010735090653806,0.0010058340550977,0.0220871219036315
"5385",314,7,2731.50585537632,-0.00107376635229516,0.00100552975708979,0.0220833558477627
"5386",314,8,2731.50585537632,-0.00107402866916685,0.00100522164370952,0.0220795308596373
"5387",314,9,2731.51595610661,-0.00107429687915824,0.00100490905077926,0.0220756360007355
"5388",314,10,2731.53991443995,-0.00107457147682761,0.00100459160306834,0.0220716647202249
"5389",314,11,2731.57773037632,-0.00107485252727539,0.00100426925164376,0.0220676155492607
"5390",314,12,2731.62845954299,-0.00107513962555202,0.00100394229254434,0.0220634925051329
"5391",314,13,2731.6902775519,-0.00107543189716497,0.00100361135989333,0.0220593050945355
"5392",314,14,2731.76060432872,-0.00107572804432826,0.00100327739034387,0.0220550678370965
"5393",314,15,2731.83627994067,-0.00107602643776444,0.00100294155922428,0.0220507992885553
"5394",314,16,2731.91377994067,-0.00107632524323014,0.00100260519386811,0.022046520622049
"5395",314,17,2731.98945555262,-0.00107662257884078,0.00100226968038895,0.0220422539033979
"5396",314,18,2732.05978232945,-0.00107691673994748,0.00100193636893735,0.022038020247248
"5397",314,19,2732.12160033836,-0.00107720624463892,0.0010016064445421,0.0220338381190125
"5398",314,20,2732.17232950503,-0.00107748998112914,0.00100128083548342,0.0220297219200344
"5399",314,21,2732.2101454414,-0.00107776727466377,0.00100096015157645,0.0220256810259746
"5400",314,22,2732.23410377473,-0.00107803791086536,0.00100064465248721,0.0220217193258043
"5401",314,23,2732.24420450503,-0.00107830212065241,0.00100033424531111,0.0220178352382967
"5402",315,0,2732.43576700503,-0.00107866561411084,0.000999951288354742,0.0220128144849732
"5403",315,1,2732.61701731321,-0.00107902272842982,0.00099957299709612,0.0220078675738682
"5404",315,2,2732.79035479832,-0.00107937507344352,0.000999198268422372,0.0220029768151485
"5405",315,3,2732.95871807488,-0.00107972450518681,0.00099882579918294,0.0219981214038926
"5406",315,4,2733.12538474155,-0.00108007302167639,0.000998454165724065,0.0219932786648205
"5407",315,5,2733.29374801811,-0.00108042265858042,0.000998081905907653,0.021988425313787
"5408",315,6,2733.46708550322,-0.00108077538418596,0.000997707601816105,0.0219835387212794
"5409",315,7,2733.6483358114,-0.00108113299263283,0.000997329961737233,0.0219785981715585
"5410",315,8,2733.8398983114,-0.00108149702538047,0.000996947930666868,0.0219735860965077
"5411",315,9,2734.04346961312,-0.00108186859356901,0.000996560746988073,0.0219684892712682
"5412",315,10,2734.25992794645,-0.00108224832659075,0.000996167985380626,0.0219632998562309
"5413",315,11,2734.4892733114,-0.00108263629769384,0.000995769598079245,0.0219580162120254
"5414",315,12,2734.73062747807,-0.00108303197743895,0.000995365934427346,0.0219526433539226
"5415",315,13,2734.98229383655,-0.0010834342379054,0.000994957731196535,0.0219471929209486
"5416",315,14,2735.24187301811,-0.00108384141379732,0.000994546070451011,0.021941682573544
"5417",315,15,2735.50642640821,-0.0010842514202096,0.00099413230567187,0.0219361348019515
"5418",315,16,2735.77267640821,-0.00108466191479109,0.000993717962543622,0.0219305752181558
"5419",315,17,2736.03722979832,-0.00108507049692451,0.00099330463446183,0.021925030492564
"5420",315,18,2736.29680897988,-0.00108547496316129,0.000992893876919705,0.0219195261577766
"5421",315,19,2736.54847533836,-0.00108587340725152,0.000992487055489727,0.0219140845718276
"5422",315,20,2736.78982950502,-0.00108626439263703,0.000992085241908164,0.0219087232206138
"5423",315,21,2737.01917486998,-0.00108664704025664,0.000991689142721789,0.0219034535483421
"5424",315,22,2737.23563320331,-0.00108702106142789,0.000991299061837867,0.0218982803780493
"5425",315,23,2737.43920450502,-0.00108738674155078,0.000990914896383696,0.0218932019009584
"5426",316,0,2737.52243367169,-0.00108768359446961,0.000990580516504552,0.0218889196615139
"5427",316,1,2737.59552323553,-0.00108797539063025,0.00099024984912679,0.0218846992135416
"5428",316,2,2737.66083240847,-0.00108826344479761,0.000989921954139466,0.0218805257328384
"5429",316,3,2737.72125062322,-0.00108854926624256,0.000989595715890697,0.0218763817718923
"5430",316,4,2737.78000062322,-0.00108883447516219,0.000989269910911743,0.021872248305959
"5431",316,5,2737.84041883798,-0.00108912071847655,0.000988943278302504,0.0218681057953391
"5432",316,6,2737.90572801092,-0.00108940958444423,0.000988614591185192,0.0218639352502766
"5433",316,7,2737.97881757475,-0.00108970251534338,0.000988282727952231,0.0218597192918024
"5434",316,8,2738.06204674142,-0.00109000073359282,0.000987946756518349,0.0218554431917163
"5435",316,9,2738.15708372567,-0.00109030511892146,0.000987605991982829,0.0218510958711848
"5436",316,10,2738.26479205901,-0.00109061615157015,0.000987260042133823,0.0218466707756271
"5437",316,11,2738.38517174142,-0.00109093385283163,0.000986908846191804,0.021842166553546
"5438",316,12,2738.51735924142,-0.00109125775105807,0.000986552694082873,0.0218375874312727
"5439",316,13,2738.65968634425,-0.00109158688962279,0.000986192219920108,0.0218329431811589
"5440",316,14,2738.80979383798,-0.00109191988215184,0.000985828366528994,0.021828248612545
"5441",316,15,2738.96479228989,-0.00109225501409905,0.000985462321316269,0.0218235225718326
"5442",316,16,2739.12145895656,-0.00109259038019979,0.000985095428541653,0.0218187865129704
"5443",316,17,2739.27645740847,-0.00109292404791081,0.000984729108767969,0.0218140627733587
"5444",316,18,2739.42656490219,-0.00109325424632819,0.000984365045662766,0.0218093727431933
"5445",316,19,2739.56889200502,-0.00109357947803527,0.000984004429830091,0.0218047351565044
"5446",316,20,2739.70107950502,-0.00109389862417067,0.00098364819515937,0.021800164677014
"5447",316,21,2739.82145918744,-0.0010942110183342,0.000983296956074058,0.0217956709152122
"5448",316,22,2739.92916752077,-0.00109451646832042,0.000982950975127407,0.0217912579383189
"5449",316,23,2740.02420450502,-0.00109481523985103,0.000982610159500543,0.0217869242548823
"5450",317,0,2740.02420450502,-0.00109498706346037,0.000982375181906573,0.0217841736176632
"5451",317,1,2740.02420450502,-0.00109515576896887,0.000982143099017694,0.0217814641433236
"5452",317,2,2740.02420450502,-0.00109532214723213,0.000981913220659341,0.0217787859026545
"5453",317,3,2740.02420450502,-0.00109548711068817,0.000981684731303781,0.0217761272217485
"5454",317,4,2740.02420450502,-0.00109565164216062,0.000981456739771088,0.0217734753779109
"5455",317,5,2740.02420450502,-0.001095816743963,0.000981228330406662,0.0217708173034679
"5456",317,6,2740.02420450502,-0.00109598338691117,0.000980998614656829,0.0217681402903524
"5457",317,7,2740.02420450502,-0.00109615245852878,0.000980766782227326,0.0217654326932239
"5458",317,8,2740.02420450502,-0.00109632472246474,0.000980532168968879,0.0217626846215116
"5459",317,9,2740.02420450502,-0.00109650073723102,0.000980294282582302,0.021759888609974
"5460",317,10,2740.02420450502,-0.00109668082522946,0.000980052851896163,0.0217570402102079
"5461",317,11,2740.02420450502,-0.00109686503569507,0.000979807842468905,0.0217541384557288
"5462",317,12,2740.02420450502,-0.00109705312003185,0.000979559469436349,0.0217511861260909
"5463",317,13,2740.02420450502,-0.00109724453189016,0.000979308192060727,0.0217481897380094
"5464",317,14,2740.02420450502,-0.0010974384556142,0.000979054687799043,0.0217451592128678
"5465",317,15,2740.02420450502,-0.00109763386343176,0.000978799806214447,0.0217421072088821
"5466",317,16,2740.02420450502,-0.00109782959569418,0.000978544506679352,0.0217390481581305
"5467",317,17,2740.02420450502,-0.00109802446101169,0.000978289792995455,0.0217359970997628
"5468",317,18,2740.02420450502,-0.00109821735799842,0.000978036645073644,0.0217329684382923
"5469",317,19,2740.02420450502,-0.0010984073333486,0.0009777859235851,0.021729974787277
"5470",317,20,2740.02420450502,-0.0010985936663433,0.000977538304670931,0.0217270260094017
"5471",317,21,2740.02420450502,-0.00109877591338674,0.000977294234771921,0.0217241285561496
"5472",317,22,2740.02420450502,-0.00109895392483721,0.000977053906906726,0.0217212851429551
"5473",317,23,2740.02420450502,-0.00109912783699794,0.000976817258021467,0.0217184947469223
"5474",318,0,2740.02420450502,-0.00109929098918751,0.000976589797377762,0.0217158354096109
"5475",318,1,2740.02420450502,-0.00109945126839916,0.000976365055468288,0.0217132147370497
"5476",318,2,2740.02420450502,-0.00109960940093729,0.000976142385090397,0.0217106234142613
"5477",318,3,2740.02420450502,-0.00109976622638273,0.000975921020626171,0.0217080504768912
"5478",318,4,2740.02420450502,-0.00109992265002115,0.000975700124897032,0.0217054839676453
"5479",318,5,2740.02420450502,-0.00110007959535487,0.000975478837536445,0.0217029116022258
"5480",318,6,2740.02420450502,-0.00110023795650446,0.00097525632377845,0.0217003214367308
"5481",318,7,2740.02420450502,-0.00110039855001465,0.000975031822798674,0.0216977025329294
