Datum,n_obs,observed,n_pred,predicted,risingTime,fallingTime,year,station_id,station_name
MSL,8760,-0.00970456621004568,8760,-0.00813328315130858,NA,NA,2009,1611400,Nawiliwili
HL,319,-0.11934796238244516,319,-0.1182484290075344,6.46708463949843,-4.83018867924528,2009,1611400,Nawiliwili
LL,324,-0.2534722222222222,324,-0.2501288308000907,7.38271604938272,-7.47530864197531,2009,1611400,Nawiliwili
LLS,24,-0.3162083333333333,24,-0.3232376687919557,5.875,-7.70833333333333,2009,1611400,Nawiliwili
LLA,1,-0.413,1,-0.4132491561137373,6,-8,2009,1611400,Nawiliwili
LOT,1,-0.442,NA,NA,NA,NA,2009,1611400,Nawiliwili
HOT,1,0.608,NA,NA,NA,NA,2010,1611400,Nawiliwili
HHA,1,0.513,1,0.5416277162379707,7,-7,2010,1611400,Nawiliwili
HHS,21,0.39404761904761904,21,0.3983899783789033,7.52380952380952,-7.14285714285714,2010,1611400,Nawiliwili
HH,324,0.28680864197530864,324,0.29035883606870094,7.53395061728395,-7.84567901234568,2010,1611400,Nawiliwili
LH,333,0.0132192192192192,333,0.0173401799898633,4.7289156626506,-5.66867469879518,2010,1611400,Nawiliwili
MSL,8760,-0.00810936073059374,8760,-0.0054720428978567,NA,NA,2010,1611400,Nawiliwili
HL,332,-0.12152409638554217,332,-0.11833289498477537,6.53915662650602,-4.78012048192771,2010,1611400,Nawiliwili
LL,321,-0.25355140186915887,321,-0.25085185049193653,7.05295950155763,-7.48598130841121,2010,1611400,Nawiliwili
LLS,24,-0.3224166666666667,24,-0.3212917676359968,5.83333333333333,-7.45833333333333,2010,1611400,Nawiliwili
LLA,1,-0.428,1,-0.4580113455138226,6,-7,2010,1611400,Nawiliwili
LOT,1,-0.515,NA,NA,NA,NA,2010,1611400,Nawiliwili
HOT,1,0.562,NA,NA,NA,NA,2011,1611400,Nawiliwili
HHA,1,0.495,1,0.5080181851025635,7,-7,2011,1611400,Nawiliwili
HHS,24,0.42333333333333334,24,0.4176446294593148,7.58333333333333,-7.125,2011,1611400,Nawiliwili
HH,325,0.31511692307692307,325,0.3122579083493725,7.52923076923077,-7.55384615384616,2011,1611400,Nawiliwili
LH,336,0.04391964285714285,336,0.04115787026136708,4.75595238095238,-5.61791044776119,2011,1611400,Nawiliwili
MSL,8760,0.0229673515981735,8760,0.01990431425468048,NA,NA,2011,1611400,Nawiliwili
HL,336,-0.08935416666666668,336,-0.09232456558641888,6.46130952380952,-4.88392857142857,2011,1611400,Nawiliwili
LL,326,-0.2154601226993865,326,-0.21892402365014177,6.77846153846154,-7.40184049079755,2011,1611400,Nawiliwili
LLS,23,-0.2960869565217391,23,-0.29448374237620845,5.8695652173913,-7.47826086956522,2011,1611400,Nawiliwili
LLA,1,-0.418,1,-0.3932483413655225,6,-8,2011,1611400,Nawiliwili
LOT,1,-0.565,NA,NA,NA,NA,2011,1611400,Nawiliwili
HHA,1,0.575,1,0.5373501084882136,8,-7,2012,1611400,Nawiliwili
HOT,1,0.575,NA,NA,NA,NA,2012,1611400,Nawiliwili
HHS,25,0.39424,25,0.4023185613841991,7.36,-7,2012,1611400,Nawiliwili
MSL,8645,0.01970352805089648,8784,0.01984185978810228,NA,NA,2012,1611400,Nawiliwili
LLA,1,-0.381,1,-0.3730212835955362,6,-8,2012,1611400,Nawiliwili
LOT,1,-0.398,NA,NA,NA,NA,2012,1611400,Nawiliwili
HOT,1,0.603,NA,NA,NA,NA,2013,1611400,Nawiliwili
HHA,1,0.533,1,0.5628264009911774,8,-7,2013,1611400,Nawiliwili
HHS,23,0.4326521739130435,23,0.4333354809990563,7.34782608695652,-6.73913043478261,2013,1611400,Nawiliwili
HH,328,0.32919207317073174,328,0.3287852005449091,7.32926829268293,-6.92987804878049,2013,1611400,Nawiliwili
LH,351,0.08331339031339029,351,0.08215005596736275,4.97142857142857,-5.68660968660969,2013,1611400,Nawiliwili
MSL,8760,0.04320479452054801,8760,0.04292412561630842,NA,NA,2013,1611400,Nawiliwili
HL,351,-0.06996866096866096,351,-0.07010945204597728,6.37606837606838,-5.05714285714286,2013,1611400,Nawiliwili
LL,328,-0.19676219512195123,328,-0.19698067006864697,6.2530487804878,-7.24085365853659,2013,1611400,Nawiliwili
LLS,23,-0.25804347826086954,23,-0.2551325325867785,5.91304347826087,-7.34782608695652,2013,1611400,Nawiliwili
LLA,1,-0.35,1,-0.33950195340787176,6,-7,2013,1611400,Nawiliwili
LOT,1,-0.425,NA,NA,NA,NA,2013,1611400,Nawiliwili
HOT,1,0.592,NA,NA,NA,NA,2014,1611400,Nawiliwili
HHA,1,0.582,1,0.5464360632884033,7,-7,2014,1611400,Nawiliwili
HHS,23,0.44073913043478263,23,0.43835088836857344,7.34782608695652,-6.82608695652174,2014,1611400,Nawiliwili
HH,328,0.3348780487804878,328,0.33502129891629523,7.32317073170732,-6.94207317073171,2014,1611400,Nawiliwili
LH,352,0.09605397727272728,352,0.09508582309474176,4.91737891737892,-5.73219373219373,2014,1611400,Nawiliwili
MSL,8760,0.05952808219178078,8760,0.05895346085724552,NA,NA,2014,1611400,Nawiliwili
HL,351,-0.05103703703703705,351,-0.05169098992550178,6.40740740740741,-5.002849002849,2014,1611400,Nawiliwili
LL,327,-0.1699724770642202,327,-0.17135712284055923,6.29663608562691,-7.23241590214067,2014,1611400,Nawiliwili
LLS,24,-0.23383333333333337,24,-0.2350587103146183,5.83333333333333,-7.29166666666667,2014,1611400,Nawiliwili
LLA,1,-0.337,1,-0.3233722085287358,5,-8,2014,1611400,Nawiliwili
LOT,1,-0.36,NA,NA,NA,NA,2014,1611400,Nawiliwili
HOT,1,0.676,NA,NA,NA,NA,2015,1611400,Nawiliwili
HHA,1,0.553,1,0.5673176457680467,8,-6,2015,1611400,Nawiliwili
HHS,23,0.4394347826086957,23,0.4346659578742966,7.39130434782609,-6.82608695652174,2015,1611400,Nawiliwili
HH,329,0.325145896656535,329,0.32496165363645874,7.26747720364742,-6.71036585365854,2015,1611400,Nawiliwili
LH,352,0.09093465909090909,352,0.09035061950104592,5.12215909090909,-5.71875,2015,1611400,Nawiliwili
MSL,8760,0.04637625570776257,8760,0.04603026905085251,NA,NA,2015,1611400,Nawiliwili
HL,353,-0.068971671388102,353,-0.07001708233710412,6.28045325779037,-5.23229461756374,2015,1611400,Nawiliwili
LL,327,-0.18985626911314984,327,-0.1893000488909374,6.17484662576687,-7.15902140672783,2015,1611400,Nawiliwili
LLS,24,-0.25408333333333333,24,-0.25421807264253404,5.875,-7.375,2015,1611400,Nawiliwili
LLA,1,-0.373,1,-0.33438656241296444,6,-7,2015,1611400,Nawiliwili
LOT,1,-0.404,NA,NA,NA,NA,2015,1611400,Nawiliwili
HOT,1,0.679,NA,NA,NA,NA,2016,1611400,Nawiliwili
HHA,1,0.589,1,0.6063282860136493,7,-7,2016,1611400,Nawiliwili
HHS,22,0.4953181818181818,22,0.4874628716201641,7.31818181818182,-6.77272727272727,2016,1611400,Nawiliwili
HH,331,0.37816012084592143,331,0.3709485989938987,7.25075528700906,-6.72809667673716,2016,1611400,Nawiliwili
LH,353,0.14680736543909348,353,0.13947565080225396,5.18696883852691,-5.6628895184136,2016,1611400,Nawiliwili
MSL,8784,0.09228836520947188,8784,0.08506176417105576,NA,NA,2016,1611400,Nawiliwili
HL,354,-0.02713841807909604,354,-0.03367004259750814,6.27118644067797,-5.3314447592068,2016,1611400,Nawiliwili
LL,329,-0.14864437689969603,329,-0.1558481594861684,6.14634146341463,-7.10334346504559,2016,1611400,Nawiliwili
LLS,24,-0.20866666666666667,24,-0.21812692705286735,5.83333333333333,-7.20833333333333,2016,1611400,Nawiliwili
LLA,1,-0.304,1,-0.31859080177067955,6,-7,2016,1611400,Nawiliwili
LOT,1,-0.373,NA,NA,NA,NA,2016,1611400,Nawiliwili
HHA,1,0.696,1,0.6367767580821093,8,-6,2017,1611400,Nawiliwili
HOT,1,0.696,NA,NA,NA,NA,2017,1611400,Nawiliwili
HHS,22,0.5232727272727273,22,0.516784162465617,7.22727272727273,-6.77272727272727,2017,1611400,Nawiliwili
HH,330,0.41497272727272727,330,0.4089866662359897,7.32727272727273,-6.83030303030303,2017,1611400,Nawiliwili
LH,351,0.1768148148148148,351,0.16959467981263063,5.05142857142857,-5.67236467236467,2017,1611400,Nawiliwili
MSL,8760,0.12758047945205478,8760,0.12186546493631212,NA,NA,2017,1611400,Nawiliwili
HL,352,0.0082840909090909,352,0.002547639696613,6.29545454545454,-5.23931623931624,2017,1611400,Nawiliwili
LL,328,-0.11178048780487804,328,-0.11668347321555277,6.22865853658537,-7.14024390243902,2017,1611400,Nawiliwili
LLS,23,-0.17347826086956522,23,-0.18171510523128068,5.8695652173913,-7.17391304347826,2017,1611400,Nawiliwili
LLA,1,-0.305,1,-0.3096227787528535,6,-7,2017,1611400,Nawiliwili
LOT,1,-0.316,NA,NA,NA,NA,2017,1611400,Nawiliwili
HOT,1,0.613,NA,NA,NA,NA,2018,1611400,Nawiliwili
HHA,1,0.607,1,0.5890129344795699,8,-6,2018,1611400,Nawiliwili
HHS,24,0.46395833333333336,24,0.45646128022341725,7.45833333333333,-6.91666666666667,2018,1611400,Nawiliwili
HH,328,0.34851829268292683,328,0.34917895345623456,7.46036585365854,-7.16158536585366,2018,1611400,Nawiliwili
LH,345,0.09960579710144928,345,0.09928909629241618,4.95348837209302,-5.51744186046512,2018,1611400,Nawiliwili
MSL,8760,0.0724126712328767,8760,0.07315204151646386,NA,NA,2018,1611400,Nawiliwili
HL,345,-0.03762898550724637,345,-0.0362276711610274,6.30144927536232,-5.16521739130435,2018,1611400,Nawiliwili
LL,327,-0.15631804281345563,327,-0.15565424041252274,6.42201834862385,-7.26299694189602,2018,1611400,Nawiliwili
LLS,24,-0.21679166666666663,24,-0.2217718029539456,5.79166666666667,-7.25,2018,1611400,Nawiliwili
LLA,1,-0.342,1,-0.3053481181013527,6,-7,2018,1611400,Nawiliwili
LOT,1,-0.356,NA,NA,NA,NA,2018,1611400,Nawiliwili
HOT,1,0.674,NA,NA,NA,NA,2019,1611400,Nawiliwili
HHA,1,0.6,1,0.6290087285805407,8,-7,2019,1611400,Nawiliwili
HHS,23,0.4807391304347826,23,0.4770605877251656,7.39130434782609,-7.1304347826087,2019,1611400,Nawiliwili
HH,329,0.35923100303951366,329,0.3617626660990812,7.43768996960486,-7.06707317073171,2019,1611400,Nawiliwili
LH,350,0.09303142857142854,350,0.09533994816466472,4.89142857142857,-5.49428571428571,2019,1611400,Nawiliwili
MSL,8760,0.07134486301369866,8760,0.07357828334256941,NA,NA,2019,1611400,Nawiliwili
HL,350,-0.04213428571428573,350,-0.03951961524622539,6.36857142857143,-5.10571428571429,2019,1611400,Nawiliwili
LL,328,-0.16216463414634147,328,-0.15992048308800522,6.22935779816514,-7.21951219512195,2019,1611400,Nawiliwili
LLS,24,-0.2235,24,-0.2241166462779413,5.83333333333333,-7.29166666666667,2019,1611400,Nawiliwili
LLA,1,-0.374,1,-0.35475875693699005,6,-7,2019,1611400,Nawiliwili
LOT,1,-0.415,NA,NA,NA,NA,2019,1611400,Nawiliwili
HOT,1,0.698,NA,NA,NA,NA,2020,1611400,Nawiliwili
HHA,1,0.649,1,0.6918646611538585,8,-7,2020,1611400,Nawiliwili
HHS,24,0.512375,24,0.5175939910129519,7.33333333333333,-7.08333333333333,2020,1611400,Nawiliwili
HH,329,0.4023768996960486,329,0.40640022470129344,7.46504559270517,-7.10942249240122,2020,1611400,Nawiliwili
LH,350,0.12889714285714285,350,0.13342916135189004,4.8,-5.55714285714286,2020,1611400,Nawiliwili
MSL,8784,0.1021550546448088,8784,0.10539024815221636,NA,NA,2020,1611400,Nawiliwili
HL,351,-0.01825356125356126,351,-0.01635082701193241,6.48717948717949,-5.01142857142857,2020,1611400,Nawiliwili
LL,329,-0.1371367781155015,329,-0.13506111805966728,6.21951219512195,-7.24012158054711,2020,1611400,Nawiliwili
LLS,24,-0.20945833333333333,24,-0.20369771030433068,5.75,-7.375,2020,1611400,Nawiliwili
LLA,1,-0.334,1,-0.2990225314501146,6,-7,2020,1611400,Nawiliwili
LOT,1,-0.335,NA,NA,NA,NA,2020,1611400,Nawiliwili
HHA,1,0.69,1,0.6200937879709065,8,-8,2021,1611400,Nawiliwili
HOT,1,0.69,NA,NA,NA,NA,2021,1611400,Nawiliwili
HHS,22,0.49981818181818183,22,0.5007914855421167,7.54545454545455,-7.09090909090909,2021,1611400,Nawiliwili
HH,330,0.3828121212121212,330,0.38520963902468,7.50909090909091,-7.27575757575758,2021,1611400,Nawiliwili
LH,347,0.09434005763688762,347,0.09606270847625088,4.73988439306358,-5.48843930635838,2021,1611400,Nawiliwili
MSL,8760,0.07182534246575341,8760,0.07447090313672854,NA,NA,2021,1611400,Nawiliwili
HL,347,-0.05221325648414985,347,-0.04853515622336043,6.51873198847262,-4.97406340057637,2021,1611400,Nawiliwili
LL,328,-0.17703048780487804,328,-0.17394740310448575,6.29878048780488,-7.27743902439024,2021,1611400,Nawiliwili
LLS,23,-0.24282608695652175,23,-0.240871231139392,5.65217391304348,-7.43478260869565,2021,1611400,Nawiliwili
LLA,1,-0.348,1,-0.34766993211465796,6,-8,2021,1611400,Nawiliwili
LOT,1,-0.351,NA,NA,NA,NA,2021,1611400,Nawiliwili
HOT,1,0.731,NA,NA,NA,NA,2022,1611400,Nawiliwili
HHA,1,0.6,1,0.5890313174908935,7,-8,2022,1611400,Nawiliwili
HHS,24,0.48741666666666666,24,0.4831447020386146,7.66666666666667,-7.16666666666667,2022,1611400,Nawiliwili
HH,328,0.37407926829268295,328,0.371723599777119,7.55792682926829,-7.47256097560976,2022,1611400,Nawiliwili
LH,339,0.06892920353982301,339,0.06684149571273873,4.56047197640118,-5.63313609467456,2022,1611400,Nawiliwili
MSL,8760,0.05742716894977168,8760,0.05593565834294992,NA,NA,2022,1611400,Nawiliwili
HL,339,-0.06475221238938053,339,-0.06560868318199643,6.53982300884956,-4.78171091445428,2022,1611400,Nawiliwili
LL,328,-0.19435975609756095,328,-0.195293510937678,6.62996941896025,-7.34146341463415,2022,1611400,Nawiliwili
LLS,24,-0.266125,24,-0.2688060130950567,6,-7.45833333333333,2022,1611400,Nawiliwili
LLA,1,-0.316,1,-0.3665623420654988,6,-8,2022,1611400,Nawiliwili
LOT,1,-0.383,NA,NA,NA,NA,2022,1611400,Nawiliwili
HOT,1,0.757,NA,NA,NA,NA,2023,1611400,Nawiliwili
HHA,1,0.684,1,0.6640076984903862,7,-7,2023,1611400,Nawiliwili
HHS,24,0.5078333333333334,24,0.5046413134384861,7.625,-7.25,2023,1611400,Nawiliwili
HH,325,0.4042061538461538,325,0.40286117193236015,7.50461538461538,-7.4382716049382704,2023,1611400,Nawiliwili
LH,344,0.0996395348837209,344,0.09664296320438144,4.6453488372093,-5.61627906976744,2023,1611400,Nawiliwili
MSL,8760,0.07881849315068505,8760,0.07750393248669032,NA,NA,2023,1611400,Nawiliwili
HL,344,-0.0498779069767442,344,-0.05035430734656451,6.68895348837209,-4.7703488372093,2023,1611400,Nawiliwili
LL,325,-0.18049230769230767,325,-0.18225439461655105,6.40432098765432,-7.37846153846154,2023,1611400,Nawiliwili
LLS,24,-0.25204166666666666,24,-0.24804724833993527,5.875,-7.5,2023,1611400,Nawiliwili
LLA,1,-0.352,1,-0.3929424210043419,6,-8,2023,1611400,Nawiliwili
LOT,1,-0.449,NA,NA,NA,NA,2023,1611400,Nawiliwili
HHA,1,0.721,1,0.6620697732577734,7,-7,2024,1611400,Nawiliwili
HOT,1,0.721,NA,NA,NA,NA,2024,1611400,Nawiliwili
HHS,23,0.5539565217391305,23,0.5473422571708958,7.60869565217391,-7.26086956521739,2024,1611400,Nawiliwili
HH,327,0.4338654434250765,327,0.4295515993000819,7.53211009174312,-7.52905198776758,2024,1611400,Nawiliwili
LH,342,0.13519883040935674,342,0.1293107715622461,4.60233918128655,-5.63450292397661,2024,1611400,Nawiliwili
MSL,8784,0.1129672131147542,8784,0.10779649921449032,NA,NA,2024,1611400,Nawiliwili
HL,343,-0.01106997084548107,343,-0.01634721243914121,6.64431486880467,-4.75730994152047,2024,1611400,Nawiliwili
LL,326,-0.14301840490797546,326,-0.1492402411457573,6.58769230769231,-7.3680981595092,2024,1611400,Nawiliwili
LLS,24,-0.21758333333333332,24,-0.22408413695832544,5.75,-7.58333333333333,2024,1611400,Nawiliwili
LLA,1,-0.306,1,-0.3543802994395412,5,-8,2024,1611400,Nawiliwili
LOT,1,-0.355,NA,NA,NA,NA,2024,1611400,Nawiliwili
HOT,1,0.627,NA,NA,NA,NA,1981,1612340,Honolulu
HHA,1,0.53,1,0.5839735772549631,7,-7,1981,1612340,Honolulu
HHS,24,0.48141666666666666,24,0.47584337103949625,7.29166666666667,-7.08333333333333,1981,1612340,Honolulu
HH,328,0.37560060975609755,328,0.37315811688601613,7.14939024390244,-6.92354740061162,1981,1612340,Honolulu
LH,352,0.10188920454545453,352,0.09826361124461304,5.30113636363636,-5.44034090909091,1981,1612340,Honolulu
MSL,8760,0.05655525114155241,8760,0.05443685049309359,NA,NA,1981,1612340,Honolulu
HL,353,-0.0936798866855524,353,-0.09553373778040272,6.25495750708215,-5.51558073654391,1981,1612340,Honolulu
LL,327,-0.18724770642201835,327,-0.18795685043443836,6.14723926380368,-6.9480122324159,1981,1612340,Honolulu
LLS,24,-0.226625,24,-0.23180329330790375,5.79166666666667,-6.91666666666667,1981,1612340,Honolulu
LLA,1,-0.379,1,-0.3410571155349252,5,-8,1981,1612340,Honolulu
LOT,1,-0.379,NA,NA,NA,NA,1981,1612340,Honolulu
HOT,1,0.597,NA,NA,NA,NA,1982,1612340,Honolulu
HHA,1,0.557,1,0.5526204457803735,7,-8,1982,1612340,Honolulu
HHS,22,0.39345454545454545,22,0.4024245853299182,7.22727272727273,-7.36363636363636,1982,1612340,Honolulu
MSL,8605,-0.0307035444509008,8760,-0.02791591409576353,NA,NA,1982,1612340,Honolulu
LLS,24,-0.31354166666666666,24,-0.30779961888069957,5.41666666666667,-7.16666666666667,1982,1612340,Honolulu
LLA,1,-0.449,1,-0.40947644222714535,6,-7,1982,1612340,Honolulu
LOT,1,-0.461,NA,NA,NA,NA,1982,1612340,Honolulu
HOT,1,0.603,NA,NA,NA,NA,1983,1612340,Honolulu
HHA,1,0.6,1,0.5443713314065545,8,-7,1983,1612340,Honolulu
HHS,23,0.3884347826086956,23,0.39859222829466945,7.39130434782609,-7.08695652173913,1983,1612340,Honolulu
HH,329,0.30040121580547113,329,0.29829676923405657,7.37082066869301,-7.0273556231003,1983,1612340,Honolulu
LH,351,0.01256695156695156,351,0.00794208443827737,5.11428571428571,-5.35042735042735,1983,1612340,Honolulu
MSL,8760,-0.01661746575342492,8760,-0.01942398708304101,NA,NA,1983,1612340,Honolulu
HL,352,-0.1590397727272727,352,-0.1623590150594573,6.25,-5.38746438746439,1983,1612340,Honolulu
LL,330,-0.2594818181818182,330,-0.2625260330708172,6.16969696969697,-7.09090909090909,1983,1612340,Honolulu
LLS,21,-0.31985714285714284,21,-0.31867507499336173,5.61904761904762,-7.33333333333333,1983,1612340,Honolulu
LLA,1,-0.391,1,-0.39133125284352355,6,-8,1983,1612340,Honolulu
LOT,1,-0.476,NA,NA,NA,NA,1983,1612340,Honolulu
HHA,1,0.667,1,0.5904009961498156,7,-8,1984,1612340,Honolulu
HOT,1,0.667,NA,NA,NA,NA,1984,1612340,Honolulu
HHS,22,0.4731818181818182,22,0.4736573090072681,7.59090909090909,-7.27272727272727,1984,1612340,Honolulu
HH,331,0.3584622356495469,331,0.35731387666916425,7.31419939577039,-7.06948640483384,1984,1612340,Honolulu
LH,354,0.05590960451977404,354,0.05458688978347995,5.02832861189802,-5.39093484419263,1984,1612340,Honolulu
MSL,8784,0.0299891848816028,8784,0.02931114626020251,NA,NA,1984,1612340,Honolulu
HL,354,-0.11388700564971756,354,-0.11491221264845874,6.27118644067797,-5.35028248587571,1984,1612340,Honolulu
LL,331,-0.217858006042296,331,-0.21904263414258984,6.24471299093656,-6.98791540785498,1984,1612340,Honolulu
LLS,21,-0.28095238095238095,21,-0.28239017648066084,5.61904761904762,-7.42857142857143,1984,1612340,Honolulu
LLA,1,-0.357,1,-0.4059277997216718,6,-7,1984,1612340,Honolulu
LOT,1,-0.409,NA,NA,NA,NA,1984,1612340,Honolulu
HOT,1,0.621,NA,NA,NA,NA,1985,1612340,Honolulu
HHA,1,0.484,1,0.5418999321870137,8,-7,1985,1612340,Honolulu
HHS,24,0.4365833333333333,24,0.43593198208023054,7.54166666666667,-7.54166666666667,1985,1612340,Honolulu
HH,328,0.32121036585365853,328,0.3233627518036579,7.60975609756098,-7.45871559633028,1985,1612340,Honolulu
LH,340,0.01128823529411763,340,0.01050408158780227,4.84411764705882,-5.26764705882353,1985,1612340,Honolulu
MSL,8760,0.00133150684931477,8760,0.00220792825765463,NA,NA,1985,1612340,Honolulu
HL,341,-0.1379325513196481,341,-0.13636473853172026,6.32844574780059,-5.26392961876833,1985,1612340,Honolulu
LL,330,-0.2404121212121212,330,-0.23824904562769025,6.4984802431611,-7.20606060606061,1985,1612340,Honolulu
LLS,21,-0.28276190476190477,21,-0.29022407395574984,5.52380952380952,-7.23809523809524,1985,1612340,Honolulu
LLA,1,-0.418,1,-0.3828149093115928,6,-7,1985,1612340,Honolulu
LOT,1,-0.421,NA,NA,NA,NA,1985,1612340,Honolulu
HOT,1,0.578,NA,NA,NA,NA,1986,1612340,Honolulu
HHA,1,0.575,1,0.5053025385833655,8,-7,1986,1612340,Honolulu
HHS,24,0.368125,24,0.3711299057560862,7.5,-7.29166666666667,1986,1612340,Honolulu
HH,326,0.2582147239263804,326,0.25824898923673506,7.61042944785276,-7.63803680981595,1986,1612340,Honolulu
LH,338,-0.05729585798816569,338,-0.05806539399961337,4.80177514792899,-5.30769230769231,1986,1612340,Honolulu
MSL,8760,-0.06088493150684911,8760,-0.06097737905883543,NA,NA,1986,1612340,Honolulu
HL,338,-0.1961420118343195,338,-0.19767428434360007,6.31656804733728,-5.28486646884273,1986,1612340,Honolulu
LL,329,-0.2973981762917933,329,-0.29746391221021473,6.71951219512195,-7.11854103343465,1986,1612340,Honolulu
LLS,22,-0.3544090909090909,22,-0.3539603774387404,5.5,-7.36363636363636,1986,1612340,Honolulu
LLA,1,-0.44,1,-0.4611835728192055,6,-7,1986,1612340,Honolulu
LOT,1,-0.455,NA,NA,NA,NA,1986,1612340,Honolulu
HOT,1,0.658,NA,NA,NA,NA,1987,1612340,Honolulu
HHA,1,0.645,1,0.5509852023296821,8,-8,1987,1612340,Honolulu
HHS,23,0.37730434782608696,23,0.3915863394097003,7.47826086956522,-7.47826086956522,1987,1612340,Honolulu
HH,327,0.28742201834862385,327,0.29126197686186994,7.49847094801223,-7.72782874617737,1987,1612340,Honolulu
LH,338,-0.02696449704142013,338,-0.02600691607784575,4.8160237388724,-5.32344213649852,1987,1612340,Honolulu
MSL,8760,-0.0332545662100462,8760,-0.03219025094344223,NA,NA,1987,1612340,Honolulu
HL,337,-0.16987240356083086,337,-0.17077639341933432,6.41839762611276,-5.18694362017804,1987,1612340,Honolulu
LL,327,-0.2718776758409786,327,-0.27262282710144253,6.74617737003058,-7.11926605504587,1987,1612340,Honolulu
LLS,23,-0.3222608695652174,23,-0.3191427529610255,5.47826086956522,-7.47826086956522,1987,1612340,Honolulu
LLA,1,-0.391,1,-0.41629017112958394,6,-7,1987,1612340,Honolulu
LOT,1,-0.455,NA,NA,NA,NA,1987,1612340,Honolulu
HOT,1,0.624,NA,NA,NA,NA,1988,1612340,Honolulu
HHA,1,0.612,1,0.6053621579525192,7,-7,1988,1612340,Honolulu
HHS,24,0.5082916666666667,24,0.5116410141747066,7.45833333333333,-7.20833333333333,1988,1612340,Honolulu
HH,329,0.4003677811550152,329,0.3970454452625903,7.29179331306991,-7.11854103343465,1988,1612340,Honolulu
LH,353,0.07774787535410765,353,0.07417730659335814,4.94617563739377,-5.46022727272727,1988,1612340,Honolulu
MSL,8784,0.05236942167577366,8784,0.05035882297913319,NA,NA,1988,1612340,Honolulu
HL,353,-0.10070821529745044,353,-0.10240872610218622,6.47592067988669,-5.22096317280453,1988,1612340,Honolulu
LL,329,-0.2054711246200608,329,-0.207757348764942,6.15243902439024,-7.01215805471125,1988,1612340,Honolulu
LLS,24,-0.25579166666666664,24,-0.25639033359041674,5.625,-7.20833333333333,1988,1612340,Honolulu
LLA,1,-0.336,1,-0.3340868725894842,5,-8,1988,1612340,Honolulu
LOT,1,-0.36,NA,NA,NA,NA,1988,1612340,Honolulu
HHA,1,0.627,1,0.5382834838258695,8,-7,1989,1612340,Honolulu
