psmsl_id,noaa_id,noaa_name
2294,8654400,Cape Hatteras Fishing Pier
2294,8654400,Cape Hatteras Fishing Pier
2294,8654400,Cape Hatteras Fishing Pier
2294,8654400,Cape Hatteras Fishing Pier
2294,8654400,Cape Hatteras Fishing Pier
2294,8654400,Cape Hatteras Fishing Pier
2295,8656483,"Beaufort, Duke Marine Lab"
2295,8656483,"Beaufort, Duke Marine Lab"
2295,8656483,"Beaufort, Duke Marine Lab"
2295,8656483,"Beaufort, Duke Marine Lab"
2295,8656483,"Beaufort, Duke Marine Lab"
2295,8656483,"Beaufort, Duke Marine Lab"
2295,8656483,"Beaufort, Duke Marine Lab"
2295,8656483,"Beaufort, Duke Marine Lab"
2295,8656483,"Beaufort, Duke Marine Lab"
2295,8656483,"Beaufort, Duke Marine Lab"
2295,8656483,"Beaufort, Duke Marine Lab"
2295,8656483,"Beaufort, Duke Marine Lab"
2295,8656483,"Beaufort, Duke Marine Lab"
2295,8656483,"Beaufort, Duke Marine Lab"
2295,8656483,"Beaufort, Duke Marine Lab"
396,8658120,Wilmington
396,8658120,Wilmington
396,8658120,Wilmington
396,8658120,Wilmington
396,8658120,Wilmington
396,8658120,Wilmington
396,8658120,Wilmington
396,8658120,Wilmington
396,8658120,Wilmington
396,8658120,Wilmington
396,8658120,Wilmington
396,8658120,Wilmington
396,8658120,Wilmington
396,8658120,Wilmington
396,8658120,Wilmington
1444,8661070,Springmaid Pier
1444,8661070,Springmaid Pier
1444,8661070,Springmaid Pier
1444,8661070,Springmaid Pier
1444,8661070,Springmaid Pier
1444,8661070,Springmaid Pier
1444,8661070,Springmaid Pier
1444,8661070,Springmaid Pier
1444,8661070,Springmaid Pier
1444,8661070,Springmaid Pier
1444,8661070,Springmaid Pier
1444,8661070,Springmaid Pier
1444,8661070,Springmaid Pier
1444,8661070,Springmaid Pier
1444,8661070,Springmaid Pier
234,8665530,"Charleston, Cooper River Entrance"
234,8665530,"Charleston, Cooper River Entrance"
234,8665530,"Charleston, Cooper River Entrance"
234,8665530,"Charleston, Cooper River Entrance"
234,8665530,"Charleston, Cooper River Entrance"
234,8665530,"Charleston, Cooper River Entrance"
234,8665530,"Charleston, Cooper River Entrance"
234,8665530,"Charleston, Cooper River Entrance"
234,8665530,"Charleston, Cooper River Entrance"
234,8665530,"Charleston, Cooper River Entrance"
234,8665530,"Charleston, Cooper River Entrance"
234,8665530,"Charleston, Cooper River Entrance"
234,8665530,"Charleston, Cooper River Entrance"
234,8665530,"Charleston, Cooper River Entrance"
234,8665530,"Charleston, Cooper River Entrance"
395,8670870,Fort Pulaski
395,8670870,Fort Pulaski
395,8670870,Fort Pulaski
395,8670870,Fort Pulaski
395,8670870,Fort Pulaski
395,8670870,Fort Pulaski
395,8670870,Fort Pulaski
395,8670870,Fort Pulaski
395,8670870,Fort Pulaski
395,8670870,Fort Pulaski
395,8670870,Fort Pulaski
395,8670870,Fort Pulaski
395,8670870,Fort Pulaski
395,8670870,Fort Pulaski
395,8670870,Fort Pulaski
112,8720030,Fernandina Beach
112,8720030,Fernandina Beach
112,8720030,Fernandina Beach
112,8720030,Fernandina Beach
