time,leaf.temp,leaf.par,leaf.vpd,leaf.atm_press,leaf.ca_conc,leaf.wind,A,cc,ci,rd,lim,ri,rs,rb
2005-10-12 14:30:00, 1.345001e+01,    128.9000,  0.08186224,   101325.00,    406.2935,  3.65299990, 7.100313703,   32.832792,   32.832792, 0.614616343,           3,           0, 7.240791e+00,           0
2005-10-12 15:00:00, 1.335000e+01,    192.4000,  0.09053684,   101325.00,    405.8370,  3.72499992, 9.689029478,   32.579882,   32.579882, 0.607353980,           3,           0, 5.437760e+00,           0
2005-10-12 15:30:00, 1.327999e+01,    107.2000,  0.09165138,   101325.00,    395.3529,  3.50000012, 5.965868704,   31.985669,   31.985669, 0.602312279,           3,           0, 8.347365e+00,           0
2005-10-12 16:00:00, 1.310000e+01,     93.7000,  0.08605032,   101325.00,    396.1704,  4.09499993, 5.256474569,   32.166588,   32.166588, 0.589508543,           3,           0, 9.358802e+00,           0
2005-10-12 16:30:00, 1.313000e+01,     71.8000,  0.07865623,   101325.00,    396.1704,  3.62999997, 4.001995083,   32.429948,   32.429948, 0.591626670,           3,           0, 1.188653e+01,           0
2005-10-12 17:00:00, 1.324999e+01,     11.4900,  0.07470210,   101325.00,    389.6204,  3.27400007, 0.191479032,   37.198730,   37.198730, 0.600162468,           3,           0, 7.343322e+01,           0
2005-10-12 17:30:00, 1.341000e+01,      0.0000,  0.07856769,   101325.00,    389.2288,  4.32600000,-0.611702436,   39.438609,   39.438609, 0.611702436,           0,           0,-6.473353e+02,           0
2005-10-12 18:00:00, 1.357000e+01,      0.0000,  0.08250523,   101325.00,    388.8332,  3.64499992,-0.623424146,   39.398527,   39.398527, 0.623424146,           0,           0,-5.704094e+02,           0
2005-10-12 18:30:00, 1.370001e+01,      0.0000,  0.08163680,   101325.00,    388.5899,  3.83500003,-0.633082658,   39.373868,   39.373868, 0.633082658,           0,           0,-5.114265e+02,           0
2005-10-12 19:00:00, 1.383001e+01,      0.0000,  0.08391366,   101325.00,    388.7037,  3.79000002,-0.642862238,   39.385401,   39.385401, 0.642862238,           0,           0,-4.708953e+02,           0
2005-10-12 19:30:00, 1.391000e+01,      0.0000,  0.08435115,   101325.00,    388.6696,  3.48999996,-0.648939540,   39.381948,   39.381948, 0.648939540,           0,           0,-4.465691e+02,           0
2005-10-12 20:00:00, 1.404000e+01,      0.0000,  0.08025135,   101325.00,    388.7539,  3.83799995,-0.658915504,   39.390494,   39.390494, 0.658915504,           0,           0,-4.058169e+02,           0
2005-10-12 20:30:00, 1.426000e+01,      0.0000,  0.07814864,   101325.00,    388.8682,  3.97099998,-0.676075432,   39.402072,   39.402072, 0.676075432,           0,           0,-3.556243e+02,           0
2005-10-12 21:00:00, 1.452999e+01,      0.0000,  0.07124254,   101325.00,    389.0010,  3.72899993,-0.697613449,   39.415530,   39.415530, 0.697613449,           0,           0,-3.044043e+02,           0
2005-10-12 21:30:00, 1.499999e+01,      0.0000,  0.06831332,   101325.00,    389.4822,  4.10200002,-0.736368602,   39.464282,   39.464282, 0.736368602,           0,           0,-2.469270e+02,           0
2005-10-12 22:00:00, 1.522000e+01,      0.0000,  0.07275189,   101325.00,    389.2971,  4.02900011,-0.755058921,   39.445533,   39.445533, 0.755058921,           0,           0,-2.281461e+02,           0
2005-10-12 22:30:00, 1.536001e+01,      0.0000,  0.07515751,   101325.00,    389.3854,  4.44600005,-0.767135588,   39.454471,   39.454471, 0.767135588,           0,           0,-2.176460e+02,           0
2005-10-12 23:00:00, 1.538000e+01,      0.0000,  0.07875420,   101325.00,    389.4508,  4.50999984,-0.768871186,   39.461106,   39.461106, 0.768871186,           0,           0,-2.176484e+02,           0
2005-10-12 23:30:00, 1.541000e+01,      0.0000,  0.08241295,   101325.00,    389.5627,  4.34499999,-0.771481283,   39.472439,   39.472439, 0.771481283,           0,           0,-2.169575e+02,           0
2005-10-13 00:00:00, 1.545999e+01,      0.0000,  0.08619614,   101325.00,    389.7023,  4.56599993,-0.775844879,   39.486585,   39.486585, 0.775844879,           0,           0,-2.147907e+02,           0
2005-10-13 00:30:00, 1.548000e+01,      0.0000,  0.08982964,   101325.00,    390.0283,  3.99400001,-0.777597461,   39.519619,   39.519619, 0.777597461,           0,           0,-2.152570e+02,           0
2005-10-13 01:00:00, 1.544000e+01,      0.0000,  0.08608561,   101325.00,    390.1428,  3.90299990,-0.774097827,   39.531224,   39.531224, 0.774097827,           0,           0,-2.170996e+02,           0
2005-10-13 01:30:00, 1.544000e+01,      0.0000,  0.08432879,   101325.00,    390.1428,  4.07100020,-0.774097827,   39.531224,   39.531224, 0.774097827,           0,           0,-2.163770e+02,           0
2005-10-13 02:00:00, 1.549001e+01,      0.0000,  0.07931240,   101325.00,    390.5393,  3.62599990,-0.778474826,   39.571394,   39.571394, 0.778474826,           0,           0,-2.111632e+02,           0
2005-10-13 02:30:00, 1.563000e+01,      0.0000,  0.07647093,   101325.00,    390.0008,  3.70600006,-0.790819427,   39.516833,   39.516833, 0.790819427,           0,           0,-1.991457e+02,           0
2005-10-13 03:00:00, 1.574001e+01,      0.0000,  0.07880280,   101325.00,    389.8262,  4.01000005,-0.800618957,   39.499142,   39.499142, 0.800618957,           0,           0,-1.923641e+02,           0
2005-10-13 03:30:00, 1.583001e+01,      0.0000,  0.07925813,   101325.00,    389.8279,  3.89600001,-0.808698872,   39.499310,   39.499310, 0.808698872,           0,           0,-1.868534e+02,           0
2005-10-13 04:00:00, 1.583001e+01,      0.0000,  0.08286072,   101325.00,    389.8279,  4.08000005,-0.808698872,   39.499310,   39.499310, 0.808698872,           0,           0,-1.879832e+02,           0
2005-10-13 04:30:00, 1.586001e+01,      0.0000,  0.08301993,   101325.00,    389.7705,  3.96099993,-0.811404844,   39.493495,   39.493495, 0.811404844,           0,           0,-1.861107e+02,           0
2005-10-13 05:00:00, 1.589999e+01,      0.0000,  0.08323251,   101325.00,    389.8715,  3.82200009,-0.815020788,   39.503731,   39.503731, 0.815020788,           0,           0,-1.839028e+02,           0
2005-10-13 05:30:00, 1.589999e+01,      0.0000,  0.08323251,   101325.00,    389.9540,  3.38300008,-0.815020788,   39.512085,   39.512085, 0.815020788,           0,           0,-1.840133e+02,           0
2005-10-13 06:00:00, 1.592999e+01,      5.4030,  0.08339235,   101325.00,    389.8861,  3.95900005,-0.438353618,   46.611803,   46.611803, 0.817741476,           3,           0, 1.000000e+02,           0
2005-10-13 06:30:00, 1.589999e+01,     21.7800,  0.08504189,   101325.00,    389.8405,  3.40500006, 0.615392165,   34.891349,   34.891349, 0.815020788,           3,           0, 4.619985e+01,           0
2005-10-13 07:00:00, 1.577001e+01,     33.5600,  0.08613201,   101325.00,    389.8408,  3.13300005, 1.365498323,   33.319080,   33.319080, 0.803305917,           3,           0, 2.792344e+01,           0
2005-10-13 07:30:00, 1.563000e+01,     98.6000,  0.08536289,   101325.00,    382.3515,  3.24600004, 5.186267353,   31.095168,   31.095168, 0.790819427,           3,           0, 9.094458e+00,           0
2005-10-13 08:00:00, 1.583999e+01,    139.1000,  0.08111121,   101325.00,    382.3515,  2.94599999, 7.253865561,   30.914728,   30.914728, 0.809598325,           3,           0, 6.655664e+00,           0
2005-10-13 08:30:00, 1.624001e+01,    200.2000,  0.08136178,   101325.00,    382.3515,  3.98699993, 9.827652210,   30.783801,   30.783801, 0.846225033,           3,           0, 4.994773e+00,           0
2005-10-13 09:00:00, 1.641000e+01,    291.4000,  0.08785590,   101325.00,    382.5203,  3.54300003,12.423130493,   30.689228,   30.689228, 0.862121852,           3,           0, 4.006700e+00,           0
2005-10-13 09:30:00, 1.655001e+01,    285.9000,  0.09430064,   101325.00,    382.5203,  3.67200007,12.305967055,   30.667824,   30.667824, 0.875362250,           3,           0, 4.055576e+00,           0
2005-10-13 10:00:00, 1.630999e+01,    309.5000,  0.10587178,   101325.00,    382.5203,  3.72799997,12.760940903,   30.598243,   30.598243, 0.852745522,           3,           0, 3.944613e+00,           0
2005-10-13 10:30:00, 1.630999e+01,    338.6000,  0.10029966,   101325.00,    382.5203,  3.16599989,13.242436572,   30.611494,   30.611494, 0.852745522,           3,           0, 3.795015e+00,           0
2005-10-13 11:00:00, 1.639999e+01,    319.9000,  0.09527225,   101325.00,    382.5203,  2.49800006,12.956803091,   30.643083,   30.643083, 0.861180318,           3,           0, 3.863638e+00,           0
2005-10-13 11:30:00, 1.658999e+01,    278.5000,  0.09075920,   101325.00,    382.4663,  2.64199995,12.141131391,   30.684213,   30.684213, 0.879166710,           3,           0, 4.099530e+00,           0
2005-10-13 12:00:00, 1.676000e+01,    231.3000,  0.08983388,   101325.00,    382.3515,  2.64899999,10.847387217,   30.722192,   30.722192, 0.895463224,           3,           0, 4.560260e+00,           0
2005-10-13 12:30:00, 1.688000e+01,    277.7000,  0.09437296,   101325.00,    382.4663,  2.90099997,12.115780144,   30.676753,   30.676753, 0.907078207,           3,           0, 4.111906e+00,           0
2005-10-13 13:00:00, 1.683001e+01,    163.9000,  0.10175353,   101325.00,    382.3515,  2.73899996, 8.262532644,   30.787795,   30.787795, 0.902228372,           3,           0, 5.937919e+00,           0
2005-10-13 13:30:00, 1.673000e+01,    131.3000,  0.10301698,   101325.00,    382.3515,  3.40800002, 6.734669899,   30.885809,   30.885809, 0.892573998,           3,           0, 7.195256e+00,           0
2005-10-13 14:00:00, 1.664999e+01,     93.9000,  0.10249438,   101325.00,    382.3515,  3.58100001, 4.776311024,   31.110932,   31.110932, 0.884896111,           3,           0, 9.854688e+00,           0
2005-10-13 14:30:00, 1.661001e+01,    109.5000,  0.10223416,   101325.00,    382.3515,  3.93400012, 5.628270693,   30.995378,   30.995378, 0.881075817,           3,           0, 8.489610e+00,           0
2005-10-13 15:00:00, 1.663000e+01,    140.0000,  0.10805102,   101325.00,    382.3515,  3.74700000, 7.177521166,   30.827345,   30.827345, 0.882984650,           3,           0, 6.801554e+00,           0
2005-10-13 15:30:00, 1.658001e+01,     87.1000,  0.10959776,   101325.00,    382.3515,  3.73199999, 4.407325934,   31.144608,   31.144608, 0.878216056,           3,           0, 1.063260e+01,           0
2005-10-13 16:00:00, 1.652001e+01,     70.4000,  0.10918017,   101325.00,    388.8416,  3.84300008, 3.484032854,   31.901640,   31.901640, 0.872514417,           3,           0, 1.327428e+01,           0
2005-10-13 16:30:00, 1.641000e+01,     49.0800,  0.10094091,   101325.00,    388.6682,  3.65500004, 2.235826017,   32.427770,   32.427770, 0.862121852,           3,           0, 1.918502e+01,           0
2005-10-13 17:00:00, 1.628100e+01,      0.0000,  0.09455247,   101325.00,    389.4230,  4.04099994,-0.850040007,   39.458284,   39.458284, 0.850040007,           0,           0,-1.657033e+02,           0
2005-10-13 17:30:00, 1.614999e+01,      0.0000,  0.09376545,   101325.00,    389.4769,  3.57200014,-0.837885516,   39.463746,   39.463746, 0.837885516,           0,           0,-1.723121e+02,           0
2005-10-13 18:00:00, 1.604000e+01,      0.0000,  0.09493481,   101325.00,    389.6835,  3.80200001,-0.827772916,   39.484683,   39.484683, 0.827772916,           0,           0,-1.789567e+02,           0
2005-10-13 18:30:00, 1.595999e+01,      0.0000,  0.09081792,   101325.00,    389.6268,  3.74400004,-0.820468454,   39.478939,   39.478939, 0.820468454,           0,           0,-1.823056e+02,           0
2005-10-13 19:00:00, 1.585000e+01,      0.0000,  0.08837771,   101325.00,    389.7109,  4.12100010,-0.810501233,   39.487455,   39.487455, 0.810501233,           0,           0,-1.883238e+02,           0
2005-10-13 19:30:00, 1.572000e+01,      0.0000,  0.08406777,   101325.00,    389.5527,  4.07300002,-0.798829364,   39.471425,   39.471425, 0.798829364,           0,           0,-1.950285e+02,           0
2005-10-13 20:00:00, 1.570001e+01,      0.0000,  0.08038748,   101325.00,    389.5527,  4.57800008,-0.797045326,   39.471425,   39.471425, 0.797045326,           0,           0,-1.951068e+02,           0
2005-10-13 20:30:00, 1.574999e+01,      0.0000,  0.08422945,   101325.00,    389.5527,  4.63600018,-0.801512083,   39.471425,   39.471425, 0.801512083,           0,           0,-1.931151e+02,           0
2005-10-13 21:00:00, 1.589999e+01,      0.0000,  0.07961376,   101325.00,    389.6523,  5.49799982,-0.815020788,   39.481519,   39.481519, 0.815020788,           0,           0,-1.825227e+02,           0
2005-10-13 21:30:00, 1.648000e+01,      0.0000,  0.07886031,   101325.00,    389.2908,  4.90800007,-0.868725668,   39.444887,   39.444887, 0.868725668,           0,           0,-1.527035e+02,           0
2005-10-13 22:00:00, 1.680001e+01,      0.0000,  0.08239767,   101325.00,    389.5894,  3.95499991,-0.899325575,   39.475146,   39.475146, 0.899325575,           0,           0,-1.408350e+02,           0
2005-10-13 22:30:00, 1.739001e+01,      0.0000,  0.08354650,   101325.00,    389.3306,  4.07100003,-0.957449644,   39.448924,   39.448924, 0.957449644,           0,           0,-1.214052e+02,           0
2005-10-13 23:00:00, 1.763000e+01,      0.0000,  0.09290056,   101325.00,    389.7152,  3.39499988,-0.981688503,   39.487892,   39.487892, 0.981688503,           0,           0,-1.162522e+02,           0
2005-10-13 23:30:00, 1.773000e+01,      0.0000,  0.09145594,   101325.00,    389.5524,  4.19400000,-0.991884707,   39.471398,   39.471398, 0.991884707,           0,           0,-1.133428e+02,           0
2005-10-14 00:00:00, 1.774999e+01,      0.0000,  0.09767606,   101325.00,    389.5524,  4.82300007,-0.993929264,   39.471398,   39.471398, 0.993929264,           0,           0,-1.136074e+02,           0
2005-10-14 00:30:00, 1.776000e+01,      0.0000,  0.09977386,   101325.00,    389.5524,  4.47699994,-0.994953916,   39.471398,   39.471398, 0.994953916,           0,           0,-1.136129e+02,           0
2005-10-14 01:00:00, 1.786999e+01,      0.0000,  0.09841718,   101325.00,    389.5524,  2.71400005,-1.006247879,   39.471398,   39.471398, 1.006247879,           0,           0,-1.106774e+02,           0
2005-10-14 01:30:00, 1.795999e+01,      0.0000,  0.09897625,   101325.00,    389.5524,  2.72700004,-1.015536470,   39.471398,   39.471398, 1.015536470,           0,           0,-1.085661e+02,           0
2005-10-14 02:00:00, 1.814001e+01,      0.0000,  0.11470118,   101325.00,    389.4620,  3.46100004,-1.034239752,   39.462242,   39.462242, 1.034239752,           0,           0,-1.060985e+02,           0
2005-10-14 02:30:00, 1.798000e+01,      0.0000,  0.13626375,   101325.00,    389.4982,  4.52299994,-1.017608362,   39.465901,   39.465901, 1.017608362,           0,           0,-1.125083e+02,           0
2005-10-14 03:00:00, 1.797000e+01,      0.0000,  0.12998814,   101325.00,    389.4982,  3.53999996,-1.016572161,   39.465901,   39.465901, 1.016572161,           0,           0,-1.119857e+02,           0
2005-10-14 03:30:00, 1.758001e+01,      0.0000,  0.13085918,   101325.00,    389.7152,  3.51700005,-0.976612748,   39.487892,   39.487892, 0.976612748,           0,           0,-1.229007e+02,           0
2005-10-14 04:00:00, 1.757000e+01,      0.0000,  0.10663324,   101325.00,    389.6950,  3.42899998,-0.975598043,   39.485845,   39.485845, 0.975598043,           0,           0,-1.197366e+02,           0
2005-10-14 04:30:00, 1.764999e+01,      0.0000,  0.09908421,   101325.00,    389.5524,  2.50900002,-0.983722088,   39.471398,   39.471398, 0.983722088,           0,           0,-1.164202e+02,           0
2005-10-14 05:00:00, 1.780001e+01,      0.0000,  0.09594292,   101325.00,    389.5524,  3.02599990,-0.999054784,   39.471398,   39.471398, 0.999054784,           0,           0,-1.121191e+02,           0
2005-10-14 05:30:00, 1.702001e+01,      0.0000,  0.10881683,   101325.00,    389.4467,  2.39000006,-0.920746954,   39.460691,   39.460691, 0.920746954,           0,           0,-1.374392e+02,           0
2005-10-14 06:00:00, 1.552001e+01,      5.0750,  0.10065588,   101325.00,    390.2592,  2.87699994,-0.423659516,   46.411384,   46.411384, 0.781108532,           3,           0, 1.000000e+02,           0
2005-10-14 06:30:00, 1.494000e+01,     31.2700,  0.08165972,   101325.00,    391.4059,  2.99399997, 1.314212877,   33.526817,   33.526817, 0.731332193,           3,           0, 2.878239e+01,           0
2005-10-14 07:00:00, 1.483999e+01,     77.8000,  0.07437358,   101325.00,    382.4835,  2.68899992, 4.122216238,   31.309478,   31.309478, 0.722995269,           3,           0, 1.114130e+01,           0
2005-10-14 07:30:00, 1.501000e+01,    132.0000,  0.07006630,   101325.00,    385.6547,  2.96700006, 7.027927462,   31.233956,   31.233956, 0.737211393,           3,           0, 6.883206e+00,           0
2005-10-14 08:00:00, 1.530999e+01,    217.6000,  0.06968959,   101325.00,    387.1743,  3.39200007,10.512019457,   31.182711,   31.182711, 0.762805185,           3,           0, 4.722262e+00,           0
2005-10-14 08:30:00, 1.574001e+01,    279.1000,  0.07163889,   101325.00,    382.3848,  3.46800000,12.125962253,   30.742613,   30.742613, 0.800618957,           3,           0, 4.070747e+00,           0
2005-10-14 09:00:00, 1.612100e+01,    253.6000,  0.07891103,   101325.00,    382.2986,  3.34399991,11.527260768,   30.728492,   30.728492, 0.835211765,           3,           0, 4.285058e+00,           0
2005-10-14 09:30:00, 1.629000e+01,    336.8000,  0.08718659,   101325.00,    382.3462,  3.69000007,13.218640241,   30.655626,   30.655626, 0.850879528,           3,           0, 3.773021e+00,           0
2005-10-14 10:00:00, 1.639999e+01,    342.0000,  0.09714031,   101325.00,    382.3462,  3.42200004,13.302762521,   30.612582,   30.612582, 0.861180318,           3,           0, 3.769121e+00,           0
2005-10-14 10:30:00, 1.642001e+01,    316.1000,  0.09913485,   101325.00,    382.3848,  3.60000006,12.889314335,   30.617259,   30.617259, 0.863064061,           3,           0, 3.889651e+00,           0
2005-10-14 11:00:00, 1.638000e+01,    224.3000,  0.09701668,   101325.00,    382.2270,  3.20700007,10.646958681,   30.678607,   30.678607, 0.859302142,           3,           0, 4.664049e+00,           0
2005-10-14 11:30:00, 1.636001e+01,    226.4000,  0.09502988,   101325.00,    382.2270,  3.08299998,10.716779447,   30.684265,   30.684265, 0.857426663,           3,           0, 4.630405e+00,           0
2005-10-14 12:00:00, 1.647000e+01,    291.1000,  0.09006877,   101325.00,    382.3848,  3.48299992,12.416493564,   30.670260,   30.670260, 0.867779430,           3,           0, 4.011440e+00,           0
2005-10-14 12:30:00, 1.664999e+01,    264.7000,  0.08920799,   101325.00,    382.2986,  3.31399990,11.804808677,   30.688129,   30.688129, 0.884896111,           3,           0, 4.205401e+00,           0
2005-10-14 13:00:00, 1.680999e+01,    295.7000,  0.09203709,   101325.00,    382.3848,  3.19699997,12.516638376,   30.667663,   30.667663, 0.900290563,           3,           0, 3.980624e+00,           0
2005-10-14 13:30:00, 1.716000e+01,    246.3000,  0.09018152,   101325.00,    382.1322,  3.00100010,11.266882399,   30.698795,   30.698795, 0.934535190,           3,           0, 4.391116e+00,           0
2005-10-14 14:00:00, 1.739001e+01,    246.2000,  0.09150335,   101325.00,    382.1322,  3.54899990,11.239257713,   30.699658,   30.699658, 0.957449644,           3,           0, 4.401435e+00,           0
2005-10-14 14:30:00, 1.755999e+01,    263.5000,  0.09852316,   101325.00,    382.4060,  3.17499992,11.706245174,   30.683453,   30.683453, 0.974583904,           3,           0, 4.249007e+00,           0
2005-10-14 15:00:00, 1.736001e+01,    100.0000,  0.10721354,   101325.00,    382.3515,  3.02499999, 4.997495516,   31.077495,   31.077495, 0.954443189,           3,           0, 9.459799e+00,           0
2005-10-14 15:30:00, 1.705999e+01,     79.8000,  0.09935247,   101325.00,    382.3515,  3.13500009, 3.925573761,   31.291377,   31.291377, 0.924672354,           3,           0, 1.170683e+01,           0
2005-10-14 16:00:00, 1.679000e+01,     43.2500,  0.09575029,   101325.00,    389.3707,  3.14300002, 1.837012991,   32.789535,   32.789535, 0.898358281,           3,           0, 2.237435e+01,           0
2005-10-14 16:30:00, 1.649999e+01,     18.1500,  0.09212094,   101325.00,    389.2908,  2.48899990, 0.325616129,   36.177717,   36.177717, 0.870617262,           3,           0, 6.189125e+01,           0
2005-10-14 17:00:00, 1.628100e+01,      0.0000,  0.08713656,   101325.00,    389.4230,  3.13499990,-0.850040007,   39.458284,   39.458284, 0.850040007,           0,           0,-1.638652e+02,           0
2005-10-14 17:30:00, 1.614999e+01,      0.0000,  0.08273425,   101325.00,    389.4769,  2.98000007,-0.837885516,   39.463746,   39.463746, 0.837885516,           0,           0,-1.693911e+02,           0
2005-10-14 18:00:00, 1.608999e+01,      0.0000,  0.07875496,   101325.00,    389.6835,  2.56200005,-0.832358676,   39.484683,   39.484683, 0.832358676,           0,           0,-1.717228e+02,           0
2005-10-14 18:30:00, 1.604000e+01,      0.0000,  0.07850389,   101325.00,    389.6835,  2.81199994,-0.827772916,   39.484683,   39.484683, 0.827772916,           0,           0,-1.743325e+02,           0
2005-10-14 19:00:00, 1.595999e+01,      0.0000,  0.07810346,   101325.00,    389.6268,  2.84700006,-0.820468454,   39.478939,   39.478939, 0.820468454,           0,           0,-1.785850e+02,           0
2005-10-14 19:30:00, 1.580001e+01,      0.0000,  0.07730827,   101325.00,    389.5607,  2.16500000,-0.805999226,   39.472239,   39.472239, 0.805999226,           0,           0,-1.877202e+02,           0
2005-10-14 20:00:00, 1.569000e+01,      0.0000,  0.07498016,   101325.00,    389.7257,  2.44500001,-0.796153008,   39.488956,   39.488956, 0.796153008,           0,           0,-1.942022e+02,           0
2005-10-14 20:30:00, 1.558999e+01,      0.0000,  0.07272729,   101325.00,    389.8731,  2.38900010,-0.787277004,   39.503887,   39.503887, 0.787277004,           0,           0,-2.003858e+02,           0
2005-10-14 21:00:00, 1.552999e+01,      0.0000,  0.07068098,   101325.00,    390.2592,  2.33300001,-0.781986072,   39.543016,   39.543016, 0.781986072,           0,           0,-2.044809e+02,           0
2005-10-14 21:30:00, 1.545999e+01,      0.0000,  0.07036417,   101325.00,    390.2592,  2.35000007,-0.775844879,   39.543016,   39.543016, 0.775844879,           0,           0,-2.094901e+02,           0
2005-10-14 22:00:00, 1.539999e+01,      0.0000,  0.06834135,   101325.00,    390.2592,  2.77299998,-0.770609649,   39.543016,   39.543016, 0.770609649,           0,           0,-2.132598e+02,           0
2005-10-14 22:30:00, 1.538000e+01,      0.0000,  0.06650360,   101325.00,    390.2592,  2.27899997,-0.768871186,   39.543016,   39.543016, 0.768871186,           0,           0,-2.140753e+02,           0
2005-10-14 23:00:00, 1.539001e+01,      0.0000,  0.06654637,   101325.00,    390.2592,  2.34500010,-0.769741386,   39.543016,   39.543016, 0.769741386,           0,           0,-2.133171e+02,           0
2005-10-14 23:30:00, 1.539001e+01,      0.0000,  0.06654637,   101325.00,    390.2592,  2.60399995,-0.769741386,   39.543016,   39.543016, 0.769741386,           0,           0,-2.133171e+02,           0
2005-10-15 00:00:00, 1.535000e+01,      0.0000,  0.06637557,   101325.00,    390.4876,  2.54299996,-0.766267541,   39.566154,   39.566154, 0.766267541,           0,           0,-2.167777e+02,           0
2005-10-15 00:30:00, 1.530999e+01,      0.0000,  0.06620516,   101325.00,    390.7324,  2.84899996,-0.762805185,   39.590963,   39.590963, 0.762805185,           0,           0,-2.203673e+02,           0
2005-10-15 01:00:00, 1.532000e+01,      0.0000,  0.06624776,   101325.00,    390.4876,  2.79799998,-0.763670356,   39.566154,   39.566154, 0.763670356,           0,           0,-2.191304e+02,           0
2005-10-15 01:30:00, 1.539001e+01,      0.0000,  0.06654637,   101325.00,    390.2592,  2.51599995,-0.769741386,   39.543016,   39.543016, 0.769741386,           0,           0,-2.133171e+02,           0
2005-10-15 02:00:00, 1.554000e+01,      0.0000,  0.06719011,   101325.00,    390.2592,  2.47199999,-0.782867008,   39.543016,   39.543016, 0.782867008,           0,           0,-2.024984e+02,           0
2005-10-15 02:30:00, 1.563000e+01,      0.0000,  0.06580047,   101325.00,    389.7257,  2.37800003,-0.790819427,   39.488956,   39.488956, 0.790819427,           0,           0,-1.950670e+02,           0
2005-10-15 03:00:00, 1.563000e+01,      0.0000,  0.06580047,   101325.00,    389.7257,  2.57300005,-0.790819427,   39.488956,   39.488956, 0.790819427,           0,           0,-1.950670e+02,           0
2005-10-15 03:30:00, 1.558999e+01,      0.0000,  0.06740585,   101325.00,    389.8731,  2.58000008,-0.787277004,   39.503887,   39.503887, 0.787277004,           0,           0,-1.985175e+02,           0
2005-10-15 04:00:00, 1.551000e+01,      0.0000,  0.06882566,   101325.00,    390.2592,  2.48800001,-0.780229023,   39.543016,   39.543016, 0.780229023,           0,           0,-2.052345e+02,           0
2005-10-15 04:30:00, 1.541000e+01,      0.0000,  0.07715263,   101325.00,    390.2592,  2.60299990,-0.771481283,   39.543016,   39.543016, 0.771481283,           0,           0,-2.160247e+02,           0
2005-10-15 05:00:00, 1.533001e+01,      0.0000,  0.09071304,   101325.00,    390.4876,  2.61900004,-0.764536247,   39.566154,   39.566154, 0.764536247,           0,           0,-2.289640e+02,           0
2005-10-15 05:30:00, 1.497000e+01,      0.0000,  0.08352225,   101325.00,    391.3777,  3.20899994,-0.733847141,   39.656350,   39.656350, 0.733847141,           0,           0,-2.629483e+02,           0
2005-10-15 06:00:00, 1.485000e+01,      0.0000,  0.07780437,   101325.00,    391.2527,  3.28800006,-0.723826460,   39.643685,   39.643685, 0.723826460,           0,           0,-2.730801e+02,           0
2005-10-15 06:30:00, 1.504000e+01,     68.3100,  0.10102219,   101325.00,    382.6155,  2.66399997, 3.541120884,   31.352642,   31.352642, 0.739741538,           3,           0, 1.291769e+01,           0
2005-10-15 07:00:00, 1.548000e+01,    337.6000,  0.14795477,   101325.00,    385.8556,  2.69900004,13.088841207,   30.626189,   30.626189, 0.777597461,           3,           0, 3.991884e+00,           0
2005-10-15 07:30:00, 1.601101e+01,    356.8000,  0.21867502,   101325.00,    385.8556,  3.45600014,13.408215574,   30.284751,   30.284751, 0.825121227,           3,           0, 4.053875e+00,           0
2005-10-15 08:00:00, 1.686999e+01,    550.4000,  0.31373514,   101325.00,    382.5467,  3.45899996,14.943158867,   29.551228,   29.551228, 0.906105776,           3,           0, 3.801853e+00,           0
2005-10-15 08:30:00, 1.742999e+01,    749.0000,  0.40084137,   101325.00,    390.6856,  3.71800008,15.639508441,   29.740049,   29.740049, 0.961464406,           2,           0, 3.883359e+00,           0
2005-10-15 09:00:00, 1.858999e+01,    924.0000,  0.52985699,   101325.00,    386.4793,  3.85800000,15.803736574,   28.839119,   28.839119, 1.081651647,           3,           0, 4.028294e+00,           0
2005-10-15 09:30:00, 1.922000e+01,    996.0000,  0.59797571,   101325.00,    389.2448,  3.24499996,15.767125291,   28.763150,   28.763150, 1.149352888,           3,           0, 4.176988e+00,           0
2005-10-15 10:00:00, 1.999001e+01,   1174.0000,  0.69748407,   101325.00,    383.7420,  3.26699994,15.516676723,   27.926083,   27.926083, 1.233449011,           3,           0, 4.355515e+00,           0
2005-10-15 10:30:00, 2.086001e+01,   1239.0000,  0.81448615,   101325.00,    381.9300,  3.03300005,15.020368984,   27.313749,   27.313749, 1.328753958,           3,           0, 4.675495e+00,           0
2005-10-15 11:00:00, 2.147000e+01,   1276.9999,  1.01244751,   101325.00,    380.2360,  2.65400007,14.391454745,   26.058027,   26.058027, 1.394630287,           3,           0, 5.344458e+00,           0
2005-10-15 11:30:00, 2.155001e+01,   1303.0000,  1.14752405,   101325.00,    380.1850,  3.02499991,14.093528951,   24.998556,   24.998556, 1.403159820,           3,           0, 5.918870e+00,           0
2005-10-15 12:00:00, 2.189999e+01,   1266.0000,  1.24522681,   101325.00,    380.9980,  3.28200008,13.684178353,   24.410074,   24.410074, 1.440053431,           3,           0, 6.398325e+00,           0
2005-10-15 12:30:00, 2.239001e+01,   1207.0000,  1.29513855,   101325.00,    383.9870,  3.41899996,13.321421704,   24.518702,   24.518702, 1.490308228,           3,           0, 6.662494e+00,           0
2005-10-15 13:00:00, 2.269000e+01,   1133.0000,  1.32473523,   101325.00,    383.0930,  2.95300000,13.021884771,   24.427245,   24.427245, 1.520064596,           3,           0, 6.816161e+00,           0
